thread_id,kind,agent_path,model,reasoning_effort,responses,input_tokens,cached_input_tokens,cache_write_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,api_cost_equivalent_usd
01a02485-f0b3-7241-a6c7-c6f58fe44509,root,/root,gpt-5.6-sol,xhigh,7980,975947047,961524864,0,1283836,460251,977230883,467.975398
01a02488-9817-7fb3-8564-b61d0b13ac28,subagent,/root/p0_status_audit,gpt-5.6-sol,xhigh,766,96582059,93983232,0,326380,140923,96908439,54.516201
01a02488-b13a-7fa1-a545-73aa69b4249a,subagent,/root/p0_code_seams,gpt-5.6-sol,xhigh,1431,180895036,176985344,0,586324,165011,181481360,98.159386
01a024b2-75a7-7641-b92d-26c09af395d3,subagent,/root/p0_05_prompt_route,gpt-5.6-sol,xhigh,796,103330555,100927488,0,328335,108073,103658890,56.549963
01a02650-8d02-7820-bd93-ed7c5918abbe,subagent,/root/p0_18_context,gpt-5.6-sol,xhigh,72,9826812,9606144,0,28851,7279,9855663,5.30215
01a02650-b096-7af3-a4ee-d47491a59cc5,subagent,/root/p0_18_prediction,gpt-5.6-sol,xhigh,176,21034210,20548608,0,80349,31310,21114559,11.768831
01a02650-c849-7402-98f1-5954cbd21219,subagent,/root/p0_17_ci,gpt-5.6-sol,xhigh,19,602960,538880,0,3425,1128,606385,0.540372
01a02655-a0f8-7ef0-bac2-418101f7ff2f,subagent,/root/p0_19_audit,gpt-5.6-sol,xhigh,152,18164553,17683456,0,48039,21645,18212592,9.95855
01a02664-7cc3-7511-ab5b-658c08477791,subagent,/root/p0_18_prediction_review,gpt-5.6-sol,xhigh,119,14789094,14436608,0,49597,16658,14838691,8.176527
01a0267b-1d6f-7f62-952f-5e702ee5ad77,subagent,/root/p0_19_arena_writer,gpt-5.6-sol,xhigh,21,1187912,1121024,0,11282,2768,1199194,0.941602
01a035e5-c0ea-7143-a3b9-2e1db065deda,subagent,/root/p0_19_ci,gpt-5.6-sol,xhigh,43,3438621,3292416,0,7729,2007,3446350,2.056366
01a035e7-38e9-7c91-8b1e-32a4e292c231,subagent,/root/p0_20_credentials_writer,gpt-5.6-sol,xhigh,35,3136471,3005696,0,11200,3758,3147671,1.949378
01a035e7-7584-7192-83ac-e8299d4e4247,subagent,/root/p0_20_csv_writer,gpt-5.6-sol,xhigh,120,14441514,14112768,0,43890,14748,14485404,7.837891
01a035fd-c866-7f93-bec7-7c441e44dfed,subagent,/root/p0_06_luna_cost,gpt-5.6-sol,xhigh,1299,182962511,177761536,0,626278,198525,183588789,104.434074
01a035ff-be81-7783-a58d-d36f2f3c7e90,subagent,/root/p0_20_csv_review,gpt-5.6-sol,xhigh,36,3720187,3545088,0,14903,6287,3735090,2.416491
01a03619-e18d-74d1-a7d6-5c87eb10f210,subagent,/root/p0_20_ci,gpt-5.6-sol,xhigh,14,511690,448000,0,2479,583,514169,0.48354
01a0361f-0f24-7280-a922-d0ffc383ffad,subagent,/root/p0_20_live_validation,gpt-5.6-sol,xhigh,697,88866787,86425344,0,287658,88216,89154445,50.08907
01a0363c-59de-7f92-bcf5-2326ef83807f,subagent,/root/p0_06_historical_review,gpt-5.6-sol,xhigh,38,4090616,3897856,0,19129,10492,4109745,2.712762
01a03642-0aec-7822-998b-4518af8c0642,subagent,/root/p0_20_history_review,gpt-5.6-sol,xhigh,23,1720165,1609984,0,15243,6221,1735408,1.389578
01a0365e-32ad-7ea0-ba2e-5ad8b6634c2b,subagent,/root/p0_06_remediation_review,gpt-5.6-sol,xhigh,52,6106275,5487616,0,15948,5852,6122223,4.988642
01a0368a-5c01-7f91-b371-b17d0b3eb5b1,subagent,/root/p0_20_fullseason_review,gpt-5.6-sol,xhigh,38,4255476,3959296,0,18081,7616,4273557,3.130058
01a036e2-01b7-7780-abac-9eb5e0232f5a,subagent,/root/p0_06_cutoff_review,gpt-5.6-sol,xhigh,119,15318550,14629120,0,44052,17328,15362602,9.490408
01a03712-79a9-7223-a580-e50d58d09ed4,subagent,/root/p0_20_prompt_review,gpt-5.6-sol,xhigh,57,6222267,5906176,0,22557,8433,6244824,4.077974
