thread_id,parent_thread_id,depth,agent_path,nickname,task_group,spawned_at,last_event_at,wall_span_seconds,turn_count,completed_turns,aborted_turns,incomplete_turns,active_seconds,models_and_responses,input_tokens,cached_input_tokens,cache_write_input_tokens,output_tokens,reasoning_output_tokens,total_tokens,api_cost_equivalent_usd,log_bytes,log_lines
01a02488-9817-7fb3-8564-b61d0b13ac28,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_status_audit,Archimedes,orchestration,2026-08-21T13:35:27.164000Z,2026-08-21T21:46:42.419000Z,29475.255,37,36,1,0,12839.2,gpt-5.6-sol/xhigh:766,96582059,93983232,0,326380,140923,96908439,54.516201,42044765,5323
01a02488-b13a-7fa1-a545-73aa69b4249a,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_code_seams,Volta,orchestration,2026-08-21T13:35:33.502000Z,2026-08-21T21:44:55.204000Z,29361.702,15,15,0,0,24884.225,gpt-5.6-sol/xhigh:1431,180895036,176985344,0,586324,165011,181481360,98.159386,55540997,9102
01a024b2-75a7-7641-b92d-26c09af395d3,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_05_prompt_route,Boole,P0-05,2026-08-21T14:21:10.589000Z,2026-08-21T21:24:21.340000Z,25390.751,11,11,0,0,14470.97,gpt-5.6-sol/xhigh:796,103330555,100927488,0,328335,108073,103658890,56.549963,35917371,5146
01a02650-8d02-7820-bd93-ed7c5918abbe,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_18_context,James,P0-18,2026-08-21T21:53:28.470000Z,2026-08-21T22:14:51.293000Z,1282.823,1,1,0,0,1282.462,gpt-5.6-sol/xhigh:72,9826812,9606144,0,28851,7279,9855663,5.30215,4129564,475
01a02650-b096-7af3-a4ee-d47491a59cc5,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_18_prediction,Rawls,P0-18,2026-08-21T21:53:37.576000Z,2026-08-21T23:04:08.495000Z,4230.919,5,5,0,0,3124.84,gpt-5.6-sol/xhigh:176,21034210,20548608,0,80349,31310,21114559,11.768831,7756093,1206
01a02650-c849-7402-98f1-5954cbd21219,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_17_ci,Chandrasekhar,P0-17,2026-08-21T21:53:43.643000Z,2026-08-21T21:58:38.166000Z,294.523,1,1,0,0,294.265,gpt-5.6-sol/xhigh:19,602960,538880,0,3425,1128,606385,0.540372,818095,136
01a02655-a0f8-7ef0-bac2-418101f7ff2f,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_19_audit,Singer,P0-19,2026-08-21T21:59:01.244000Z,2026-08-21T23:01:33.228000Z,3751.984,5,5,0,0,2428.452,gpt-5.6-sol/xhigh:152,18164553,17683456,0,48039,21645,18212592,9.95855,7459891,1026
01a02664-7cc3-7511-ab5b-658c08477791,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_18_prediction_review,Gibbs,P0-18,2026-08-21T22:15:15.576000Z,2026-08-21T23:03:37.899000Z,2902.323,4,4,0,0,1950.228,gpt-5.6-sol/xhigh:119,14789094,14436608,0,49597,16658,14838691,8.176527,4859058,842
01a0267b-1d6f-7f62-952f-5e702ee5ad77,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_19_arena_writer,Confucius,P0-19,2026-08-21T22:39:57.938000Z,2026-08-21T22:45:18.791000Z,320.853,1,1,0,0,320.571,gpt-5.6-sol/xhigh:21,1187912,1121024,0,11282,2768,1199194,0.941602,1215781,181
01a035e5-c0ea-7143-a3b9-2e1db065deda,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_19_ci,Aristotle,P0-19,2026-08-24T22:30:44.869000Z,2026-08-24T22:54:44.969000Z,1440.1,2,2,0,0,954.509,gpt-5.6-sol/xhigh:43,3438621,3292416,0,7729,2007,3446350,2.056366,1800579,308
01a035e7-38e9-7c91-8b1e-32a4e292c231,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_20_credentials_writer,Pasteur,P0-20,2026-08-24T22:32:21.137000Z,2026-08-24T22:43:02.343000Z,641.206,1,1,0,0,640.952,gpt-5.6-sol/xhigh:35,3136471,3005696,0,11200,3758,3147671,1.949378,2666429,250
01a035e7-7584-7192-83ac-e8299d4e4247,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_20_csv_writer,Euler,P0-20,2026-08-24T22:32:36.696000Z,2026-08-24T23:19:38.741000Z,2822.045,2,2,0,0,2341.7,gpt-5.6-sol/xhigh:120,14441514,14112768,0,43890,14748,14485404,7.837891,5041251,748
01a035fd-c866-7f93-bec7-7c441e44dfed,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_06_luna_cost,Hypatia,P0-06,2026-08-24T22:56:59.681000Z,2026-08-25T20:02:41.276000Z,75941.595,38,37,1,0,25393.324,gpt-5.6-sol/xhigh:1299,182962511,177761536,0,626278,198525,183588789,104.434074,53832805,8676
01a035ff-be81-7783-a58d-d36f2f3c7e90,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_20_csv_review,Parfit,P0-20,2026-08-24T22:59:08.296000Z,2026-08-24T23:21:45.497000Z,1357.201,2,2,0,0,569.352,gpt-5.6-sol/xhigh:36,3720187,3545088,0,14903,6287,3735090,2.416491,2858868,259
01a03619-e18d-74d1-a7d6-5c87eb10f210,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_20_ci,Boyle,P0-20,2026-08-24T23:27:41.333000Z,2026-08-24T23:32:02.578000Z,261.245,1,1,0,0,260.787,gpt-5.6-sol/xhigh:14,511690,448000,0,2479,583,514169,0.48354,927143,100
01a0361f-0f24-7280-a922-d0ffc383ffad,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_20_live_validation,Herschel,P0-20,2026-08-24T23:33:21.922000Z,2026-08-25T04:38:10.174000Z,18288.252,8,8,0,0,13333.014,gpt-5.6-sol/xhigh:697,88866787,86425344,0,287658,88216,89154445,50.08907,30542110,4373
01a0363c-59de-7f92-bcf5-2326ef83807f,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_06_historical_review,Turing,P0-06,2026-08-25T00:05:20.096000Z,2026-08-25T00:15:58.607000Z,638.511,1,1,0,0,638.205,gpt-5.6-sol/xhigh:38,4090616,3897856,0,19129,10492,4109745,2.712762,3168261,281
01a03642-0aec-7822-998b-4518af8c0642,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_20_history_review,Ampere,P0-20,2026-08-25T00:11:33.106000Z,2026-08-25T00:19:08.659000Z,455.553,1,1,0,0,455.302,gpt-5.6-sol/xhigh:23,1720165,1609984,0,15243,6221,1735408,1.389578,1640260,181
01a0365e-32ad-7ea0-ba2e-5ad8b6634c2b,01a02485-f0b3-7241-a6c7-c6f58fe44509,1,/root/p0_06_remediation_review,Banach,P0-06,2026-08-25T00:42:18.300000Z,2026-08-25T02:00:56.967000Z,4718.667,3,3,0,0,890.005,gpt-5.6-sol/xhigh:52,6106275,5487616,0,15948,5852,6122223,4.988642,3379086,379
